path	lane	origin
apps/rn/src/data/readBackup.test.ts	B	off-surface
apps/rn/src/data/readBackup.ts	B	off-surface
apps/rn/src/hooks/spotlight.test.ts	C	stale-read
apps/rn/src/hooks/use-app-colors.ts	C	neighbour
apps/rn/src/hooks/use-app-lock.ts	C	stale-read
apps/rn/src/hooks/use-cloud-backup.ts	C	fix-churn
apps/rn/src/hooks/use-coach-mark.ts	C	stale-read
apps/rn/src/hooks/use-color-scheme.ts	C	neighbour
apps/rn/src/hooks/use-go-to-tab.ts	C	stale-read
apps/rn/src/hooks/use-inert.ts	C	neighbour
apps/rn/src/hooks/use-layout.ts	C	neighbour
apps/rn/src/hooks/use-notification-sync.ts	C	stale-read
apps/rn/src/hooks/use-payday-capture.ts	C	stale-read
apps/rn/src/hooks/use-sheet-presentation.ts	C	stale-read
apps/rn/src/hooks/use-spotlight.ts	C	stale-read
apps/rn/src/keyCommands/keyCommandBus.test.ts	C	stale-read
apps/rn/src/keyCommands/keyCommandBus.ts	C	stale-read
apps/rn/src/keyCommands/KeyCommandListener.ios.tsx	C	stale-read
apps/rn/src/keyCommands/KeyCommandListener.tsx	C	stale-read
apps/rn/src/lib/app-lock.ts	B	stale-read
apps/rn/src/lib/review.ts	B	stale-read
apps/rn/src/lib/scan.ts	B	stale-read
apps/rn/src/lib/scan.web.ts	B	stale-read
apps/rn/src/liveActivity/liveActivityBridge.native.ts	C	stale-read
apps/rn/src/liveActivity/liveActivityBridge.types.ts	C	stale-read
apps/rn/src/liveActivity/liveActivityKeys.ts	C	stale-read
apps/rn/src/liveActivity/liveActivitySync.ts	C	stale-read
apps/rn/src/liveActivity/paydayActivityContent.test.ts	C	stale-read
apps/rn/src/liveActivity/paydayActivityContent.ts	C	stale-read
apps/rn/src/motion/CountUp.tsx	C	stale-read
apps/rn/src/motion/haptics.ts	C	stale-read
apps/rn/src/motion/hooks.ts	C	first-look
apps/rn/src/motion/index.ts	C	first-look
apps/rn/src/motion/Motion.tsx	C	first-look
apps/rn/src/notifications/notificationCopy.ts	C	stale-read
apps/rn/src/notifications/notifications.ts	C	stale-read
apps/rn/src/notifications/notifications.web.ts	C	stale-read
apps/rn/src/premium/config.ts	C	stale-read
apps/rn/src/premium/introOffer.test.ts	C	stale-read
apps/rn/src/premium/introOffer.ts	C	stale-read
apps/rn/src/premium/legal.ts	C	stale-read
apps/rn/src/premium/perMonthAnchor.test.ts	C	first-look
apps/rn/src/premium/perMonthAnchor.ts	C	first-look
apps/rn/src/premium/premiumKind.test.ts	C	stale-read
apps/rn/src/premium/premiumKind.ts	C	stale-read
apps/rn/src/premium/premiumSync.ts	C	stale-read
apps/rn/src/premium/purchases.ts	C	fix-churn
apps/rn/src/premium/purchasesClient.ts	C	stale-read
apps/rn/src/premium/purchasesClient.web.ts	C	stale-read
apps/rn/src/storage/adapter.ts	B	neighbour
apps/rn/src/storage/cloudBackup/createCloudBackupProvider.ios.ts	B	stale-read
apps/rn/src/storage/cloudBackup/createCloudBackupProvider.ts	B	neighbour
apps/rn/src/storage/cloudBackup/index.ts	B	neighbour
apps/rn/src/storage/cloudBackup/provider.ts	B	neighbour
apps/rn/src/storage/cloudBackup/service.test.ts	B	fix-churn
apps/rn/src/storage/cloudBackup/service.ts	B	fix-churn
apps/rn/src/storage/createAdapter.test.ts	B	stale-read
apps/rn/src/storage/createAdapter.ts	B	stale-read
apps/rn/src/storage/createAdapter.web.ts	B	stale-read
apps/rn/src/store/affordability.test.ts	B	first-look
apps/rn/src/store/analysisSelectors.ts	B	fix-churn
apps/rn/src/store/appStore.ts	B	stale-read
apps/rn/src/store/balanceSelectors.ts	B	fix-churn
apps/rn/src/store/bnplCadence.test.ts	B	first-look
apps/rn/src/store/boundedRun.ts	B	stale-read
apps/rn/src/store/celebrationSelectors.test.ts	B	stale-read
apps/rn/src/store/celebrationSelectors.ts	B	stale-read
apps/rn/src/store/coachMarks.ts	B	neighbour
apps/rn/src/store/debtFreeBand.test.ts	B	first-look
apps/rn/src/store/debtIds.test.ts	B	fix-churn
apps/rn/src/store/debtIds.ts	B	fix-churn
apps/rn/src/store/demoSession.test.ts	B	off-surface
apps/rn/src/store/demoSession.ts	B	neighbour
apps/rn/src/store/drift.ts	B	fix-churn
apps/rn/src/store/expenseReserve.test.ts	B	first-look
apps/rn/src/store/expenseReserveSelectors.ts	B	stale-read
apps/rn/src/store/forecastCycles.ts	B	stale-read
apps/rn/src/store/glossary.test.ts	B	first-look
apps/rn/src/store/greeting.test.ts	B	first-look
apps/rn/src/store/greeting.ts	B	stale-read
apps/rn/src/store/guardianPrediction.test.ts	B	stale-read
apps/rn/src/store/guardianPrediction.ts	B	stale-read
apps/rn/src/store/guardianPredictionCore.ts	B	stale-read
apps/rn/src/store/guardianSelectors.test.ts	B	stale-read
apps/rn/src/store/guardianSelectors.ts	B	stale-read
apps/rn/src/store/guardianSubjects.test.ts	B	first-look
apps/rn/src/store/guardianSubjects.ts	B	stale-read
apps/rn/src/store/guardianTrust.test.ts	B	stale-read
apps/rn/src/store/historySelectors.ts	B	stale-read
apps/rn/src/store/incomeLearning.ts	B	stale-read
apps/rn/src/store/journeySelectors.test.ts	B	stale-read
apps/rn/src/store/journeySelectors.ts	B	stale-read
apps/rn/src/store/logPaymentCopy.test.ts	B	first-look
apps/rn/src/store/logPaymentCopy.ts	B	first-look
apps/rn/src/store/looksLikeDebt.test.ts	B	stale-read
apps/rn/src/store/looksLikeDebt.ts	B	stale-read
apps/rn/src/store/milestoneCross.test.ts	B	first-look
apps/rn/src/store/obligationForm.ts	B	stale-read
apps/rn/src/store/onboardingFinish.test.ts	B	first-look
apps/rn/src/store/onboardingFinish.ts	B	stale-read
apps/rn/src/store/paycheckForm.test.ts	B	stale-read
apps/rn/src/store/paycheckForm.ts	B	stale-read
apps/rn/src/store/payday.ts	B	fix-churn
apps/rn/src/store/payoffCelebration.test.ts	B	first-look
apps/rn/src/store/payoffCelebration.ts	B	stale-read
apps/rn/src/store/payoffSelectors.ts	B	fix-churn
apps/rn/src/store/payoffViewGag.test.ts	B	first-look
apps/rn/src/store/paywallLead.test.ts	B	stale-read
apps/rn/src/store/paywallLead.ts	B	stale-read
apps/rn/src/store/persistence.ts	B	stale-read
apps/rn/src/store/persistenceLifecycle.test.ts	B	first-look
apps/rn/src/store/planSelectors.test.ts	B	stale-read
apps/rn/src/store/planSelectors.ts	B	fix-churn
apps/rn/src/store/projectedIncome.test.ts	B	stale-read
apps/rn/src/store/projectedIncome.ts	B	stale-read
apps/rn/src/store/proofOfWork.test.ts	B	stale-read
apps/rn/src/store/realWriteGuard.test.ts	B	first-look
apps/rn/src/store/realWriteGuard.ts	B	stale-read
apps/rn/src/store/recoverySelectors.test.ts	B	stale-read
apps/rn/src/store/recoverySelectors.ts	B	stale-read
apps/rn/src/store/requiredPlanTrust.test.ts	B	first-look
apps/rn/src/store/sandboxBeats.ts	B	neighbour
apps/rn/src/store/sandboxHarness.ts	B	neighbour
apps/rn/src/store/sandboxRun.ts	B	neighbour
apps/rn/src/store/sandboxScenarios.test.ts	B	neighbour
apps/rn/src/store/sandboxScenarios.ts	B	neighbour
apps/rn/src/store/sandboxStore.test.ts	B	neighbour
apps/rn/src/store/sandboxStore.ts	B	neighbour
apps/rn/src/store/selectors.ts	B	stale-read
apps/rn/src/store/steadyStateProjection.test.ts	B	first-look
apps/rn/src/store/store.ts	B	stale-read
apps/rn/src/store/storeActions.test.ts	B	fix-churn
apps/rn/src/store/storeContext.test.ts	B	first-look
apps/rn/src/store/StoreContext.tsx	B	stale-read
apps/rn/src/store/substrateProducers.test.ts	B	stale-read
apps/rn/src/store/substrateProducers.ts	B	stale-read
apps/rn/src/store/topUpSelectors.ts	B	stale-read
apps/rn/src/store/trustSelectors.test.ts	B	fix-churn
apps/rn/src/store/trustSelectors.ts	B	fix-churn
apps/rn/src/store/tutorialPath.ts	B	neighbour
apps/rn/src/store/tutorialSelectors.test.ts	B	neighbour
apps/rn/src/store/tutorialSelectors.ts	B	neighbour
apps/rn/src/store/tutorialSession.ts	B	neighbour
apps/rn/src/store/tutorialShell.tsx	B	neighbour
apps/rn/src/store/tutorialTargets.tsx	B	neighbour
apps/rn/src/store/useAppStore.ts	B	stale-read
apps/rn/src/store/windfallSplit.test.ts	B	first-look
apps/rn/src/testing/runAppTests.ts	D	instrument
apps/rn/src/testing/runScenarioTests.ts	C	s0-first-look
apps/rn/src/testing/scenarios/guardianColdStartLifecycle.scenario.ts	C	s0-first-look
apps/rn/src/theme/colors.ts	C	stale-read
apps/rn/src/theme/elevation.ts	C	first-look
apps/rn/src/theme/icons.ts	C	first-look
apps/rn/src/theme/index.ts	C	first-look
apps/rn/src/theme/motion.ts	C	first-look
apps/rn/src/theme/spacing.ts	C	first-look
apps/rn/src/theme/typography.ts	C	first-look
apps/rn/src/types/react-native-ios-context-menu.d.ts	B	stale-read
apps/rn/src/utils/a11y.ts	B	stale-read
apps/rn/src/utils/canvaskit.ts	B	stale-read
apps/rn/src/utils/confirm.ts	B	stale-read
apps/rn/src/utils/debtFreeSound.ts	B	stale-read
apps/rn/src/utils/debtFreeSound.web.ts	B	stale-read
apps/rn/src/utils/ecosystem.ts	B	stale-read
apps/rn/src/utils/format.test.ts	B	stale-read
apps/rn/src/utils/format.ts	B	fix-churn
apps/rn/src/utils/moneyFormatters.test.ts	B	first-look
apps/rn/src/utils/reportError.ts	B	stale-read
apps/rn/src/utils/scrubBreadcrumb.test.ts	B	stale-read
apps/rn/src/utils/scrubBreadcrumb.ts	B	stale-read
apps/rn/src/utils/sentry.ts	B	stale-read
apps/rn/src/utils/sentry.web.ts	B	stale-read
apps/rn/src/utils/share-card.ts	B	stale-read
apps/rn/src/utils/share-card.web.ts	B	stale-read
apps/rn/src/utils/skia-ready.ts	B	neighbour
apps/rn/src/utils/skia-ready.web.ts	B	first-look
apps/rn/src/widget/snapshot.ts	C	fix-churn
apps/rn/src/widget/widgetKeys.ts	C	stale-read
apps/rn/src/widget/widgetStorage.native.ts	C	neighbour
apps/rn/src/widget/widgetStorage.ts	C	neighbour
apps/rn/src/widget/widgetSync.test.ts	C	fix-churn
apps/rn/src/widget/widgetSync.ts	C	stale-read
apps/rn/tests/e2e/a11y-axe.spec.ts	A	first-look
apps/rn/tests/e2e/a11y-row-labels.spec.ts	A	stale-read
apps/rn/tests/e2e/absorb-entry.spec.ts	A	stale-read
apps/rn/tests/e2e/ack-coordinator.spec.ts	A	stale-read
apps/rn/tests/e2e/affordability.spec.ts	A	stale-read
apps/rn/tests/e2e/amount-guards.spec.ts	A	stale-read
apps/rn/tests/e2e/analytics-optout.spec.ts	A	first-look
apps/rn/tests/e2e/bill-category-partition.spec.ts	A	stale-read
apps/rn/tests/e2e/blur-glass.spec.ts	A	stale-read
apps/rn/tests/e2e/bnpl.spec.ts	A	stale-read
apps/rn/tests/e2e/celebration.spec.ts	A	first-look
apps/rn/tests/e2e/cushion-forecast.spec.ts	A	stale-read
apps/rn/tests/e2e/earlyjourney.spec.ts	A	first-look
apps/rn/tests/e2e/enh-audit-screens.spec.ts	A	stale-read
apps/rn/tests/e2e/expense-reserve.spec.ts	A	stale-read
apps/rn/tests/e2e/goal-pace-edit.spec.ts	A	stale-read
apps/rn/tests/e2e/goal-row-saved.spec.ts	A	stale-read
apps/rn/tests/e2e/greeting.spec.ts	A	first-look
apps/rn/tests/e2e/guardian-shortfall-topup.spec.ts	A	stale-read
apps/rn/tests/e2e/guardian.spec.ts	A	stale-read
apps/rn/tests/e2e/helpers/seed.ts	A	stale-read
apps/rn/tests/e2e/hero-date-fit.spec.ts	A	first-look
apps/rn/tests/e2e/intent-undo.spec.ts	A	stale-read
apps/rn/tests/e2e/ipad-layouts.spec.ts	A	first-look
apps/rn/tests/e2e/misfiled-expense.spec.ts	A	stale-read
apps/rn/tests/e2e/money-add-chooser.spec.ts	A	stale-read
apps/rn/tests/e2e/no-bills-branch.spec.ts	A	stale-read
apps/rn/tests/e2e/on-plan-streak.spec.ts	A	stale-read
apps/rn/tests/e2e/payday-reopen.spec.ts	A	first-look
apps/rn/tests/e2e/payoff-schedule.spec.ts	A	stale-read
apps/rn/tests/e2e/paywall.spec.ts	A	stale-read
apps/rn/tests/e2e/plan-hero-conserves.spec.ts	A	stale-read
apps/rn/tests/e2e/premium-entry.spec.ts	A	first-look
apps/rn/tests/e2e/progress-hero-journey.spec.ts	A	stale-read
apps/rn/tests/e2e/proofofwork.spec.ts	A	stale-read
apps/rn/tests/e2e/recovery.spec.ts	A	stale-read
apps/rn/tests/e2e/route-smoke.spec.ts	A	stale-read
apps/rn/tests/e2e/saveforit-pace.spec.ts	A	stale-read
apps/rn/tests/e2e/sheet-polish.spec.ts	A	stale-read
apps/rn/tests/e2e/sheet-remove.spec.ts	A	stale-read
apps/rn/tests/e2e/spoken-state.spec.ts	A	first-look
apps/rn/tests/e2e/strategy-compare.spec.ts	A	stale-read
apps/rn/tests/e2e/swipe-delete.spec.ts	A	stale-read
apps/rn/tests/e2e/swipe-mark-paid.spec.ts	A	stale-read
apps/rn/tests/e2e/topup-sources.spec.ts	A	stale-read
apps/rn/tests/e2e/trajectory-domain.spec.ts	A	stale-read
apps/rn/tests/e2e/trajectory-interactivity.spec.ts	A	first-look
apps/rn/tests/e2e/trials.spec.ts	A	stale-read
apps/rn/tests/e2e/trust-claims.spec.ts	A	first-look
apps/rn/tests/e2e/variable-income.spec.ts	A	stale-read
apps/rn/tests/e2e/vis5-cone.spec.ts	A	stale-read
apps/rn/tests/e2e/windfall.spec.ts	A	stale-read
apps/rn/tests/shots/add-chooser.shot.ts	A	s0-first-look
apps/rn/tests/shots/demo-beats.shot.ts	A	s0-first-look
apps/rn/tests/shots/explore-demo.shot.ts	A	s0-first-look
apps/rn/tests/shots/floor-impact.shot.ts	A	s0-first-look
apps/rn/tests/shots/guardian-spacing.shot.ts	A	s0-first-look
apps/rn/tests/shots/misfiled-hint.shot.ts	A	s0-first-look
apps/rn/tests/shots/money-sections.shot.ts	A	s0-first-look
apps/rn/tests/shots/p6.8-a11y.shot.ts	A	s0-first-look
apps/rn/tests/shots/phase35-themes.shot.ts	A	s0-first-look
components/AmortizationCalendar.tsx	D	neighbour
components/Debts/AddDebtModal.tsx	D	neighbour
components/Debts/DebtGroup.tsx	D	neighbour
components/Debts/DebtRow.tsx	D	neighbour
components/DebtsSection.tsx	D	neighbour
components/GoalsSection.tsx	D	neighbour
components/HistorySection.tsx	D	neighbour
components/LivingExpensesSection.tsx	D	neighbour
components/PaydayCaptureSheet.tsx	D	neighbour
components/PayoffInterestSavedCard.tsx	D	neighbour
components/RequiredActionItem.tsx	D	neighbour
components/RequiredExpenses/AddExpenseModal.tsx	D	neighbour
components/RequiredExpenses/ExpenseListItem.tsx	D	neighbour
components/RequiredExpensesSection.tsx	D	neighbour
components/Results/CompletedActionsList.tsx	D	neighbour
components/Results/OptionalGoalsList.tsx	D	neighbour
components/ResultsSection.tsx	D	neighbour
components/SnowballSection.tsx	D	neighbour
components/SwipeActionCard.tsx	D	neighbour
components/TimelineSection.tsx	D	neighbour
lib/hooks/useAppLock.ts	D	off-surface
lib/hooks/useDebts.ts	D	off-surface
lib/hooks/useRequiredExpenses.ts	D	off-surface
package.json	D	off-surface
packages/core/cashflow/detectCrunches.ts	A	stale-read
packages/core/cashflow/testDetectCrunches.ts	A	stale-read
packages/core/cashflow/testWaterFill.ts	A	stale-read
packages/core/cashflow/waterFill.ts	A	stale-read
packages/core/constants/livingExpensePresets.ts	A	stale-read
packages/core/constants/requiredExpensePresets.ts	A	stale-read
packages/core/copy/vocabulary.ts	A	stale-read
packages/core/debt/applyDebtPaymentProjection.ts	A	stale-read
packages/core/debt/applyPaydayCapture.ts	A	stale-read
packages/core/debt/applyRolloverPayment.ts	A	stale-read
packages/core/debt/bnplInstallment.ts	A	stale-read
packages/core/debt/bnplPayoffPace.ts	A	fix-churn
packages/core/debt/bnplProviders.ts	A	stale-read
packages/core/debt/bnplSchedule.ts	A	stale-read
packages/core/debt/buildAmortizationSchedule.ts	A	stale-read
packages/core/debt/buildPaydayCaptureItems.ts	A	stale-read
packages/core/debt/buildPayoffTrajectory.ts	A	fix-churn
packages/core/debt/bulkMarkRequired.ts	A	stale-read
packages/core/debt/calculateMonthlyInterest.ts	A	stale-read
packages/core/debt/cannotAmortize.ts	A	stale-read
packages/core/debt/computeCycleDelta.ts	A	stale-read
packages/core/debt/computeDrift.ts	A	fix-churn
packages/core/debt/computeInterestSaved.ts	A	fix-churn
packages/core/debt/computeMilestones.ts	A	stale-read
packages/core/debt/computeStreak.ts	A	stale-read
packages/core/debt/deriveRequiredActionView.ts	A	stale-read
packages/core/debt/extraPaymentPlan.ts	A	stale-read
